13006002,4328439.29,538923.64,13006,78 avenue de toulon,marseille
13006003,4328621.2,537374.87,13006,88 boulevard notre-dame,marseille
13006004,4328439.29,538923.64,13006,78 avenue de toulon,marseille
13006005,4328439.29,538923.64,13006,78 avenue de toulon,marseille
13007001,4329132.59,535924.48,13007,13 avenue pasteur,marseille
13007002,4329265.25,535693.91,13007,104 boulevard charles livon,marseille
13007007,4327863.07,536341.02,13007,95 avenue des roches,marseille
13008001,4325966.91,539409.42,13008,365 avenue de mazargues,marseille
13008003,4327442.56,539365.96,13008,35 boulevard rabatau,marseille
13008004,4325367.36,538204.54,13008,1/3 boulevard du sablier,marseille
13008008,4325038.16,538877.77,13008,avenue de hambourg,marseille
13008012,4326226.54,539410.1,13008,265 avenue de mazargues,marseille
13008013,4325487.02,538242.09,13008,175 avenue clot-bey,marseille
13008014,4324292.12,536845.43,13008,avenue d'odessa,marseille
13008015,4326226.54,539410.1,13008,265 avenue de mazargues,marseille
13008016,4327423.58,539401.82,13008,35/37 boulevard rabatau,marseille 8eme
13008017,4326226.54,539410.1,13008,265 avenue de mazargues,marseille
13009001,4324573.35,541579.81,13009,avenue de lattre de tassigny,marseille
13009002,4325060.08,540373.93,13009,2 avenue de lattre de tassigny,marseille
13009003,4325252.14,542225.36,13009,83 boulevard du redon,marseille
13009004,4327248.36,540103.09,13009,32 boulevard schloesing,marseille
13009005,4324954.72,540493.21,13009,14 avenue de lattre de tassigny,marseille
13009006,4323604.07,539909.38,13009,chemin du roy d'espagne,marseille
13009008,4327248.36,540103.09,13009,32 boulevard schloesing,marseille
13010001,4327905.09,542468.94,13010,57 boulevard romain rolland,marseille
13010002,4326808.97,541696.3,13009,171 boulevard paul claudel,marseille
13010005,4328396.01,539875.65,13010,boulevard jean moulin,marseille
13010007,4326952.15,542140.61,13010,260 boulevard paul claudel,marseille
13010009,4327674.98,541889.69,13010,137 boulevard romain rolland,marseille
13010010,4326884.31,541669.88,13010, boulevard paul claudel,marseille
13010011,4326859.88,541710.77,13010,171 boulevard paul claudel,marseille
13011003,4329993.81,547817.67,13011,route des trois lucs- la valentine,marseille
13011006,4328612.8,542849.53,13011,359 boulevard mireille lauze,marseille
13011007,4329905.76,550000.34,13011,131 route des camoins,marseille
13011012,4328612.8,542849.53,13011,359 boulevard mireille lauze,marseille
13011014,4328623.16,543772.15,13011,171 boulevard de saint-loup,marseille
13011015,4329778.49,549485.78,13011,73 route des camoins,marseille
13011016,4329292,545582,13011,autoroute a50 - aire de la pomme,marseille cedex onze
13011017,4328612.8,542849.53,13011,359 boulevard mireille lauze,marseille
13011018,4329279.27,545875.18,13011,15 boulevard de la cartonnerie,marseille
13011019,4329905.76,550000.34,13011,131 route des camoins,marseille
13012001,4329594.27,544618.31,13012,avenue william booth,marseille
13012003,4329547.62,543202.8,13012,120 rue saint-jean-du-désert,marseille
13012012,4330377.5,543703,13012,avenue des caillols,marseille
13012013,4329212.5,541887.5,13012, rue saint-pierre,marseille
13012015,4331766.74,543964.34,13012,7 chemin des amaryllis,marseille
13012016,4329727.39,542761.35,13012, rue gaston de flotte,marseille
13012018,4330421.79,541161.26,13012,53 avenue de saint-barnabé,marseille
13012021,4330421.79,541161.26,13012,53 avenue de saint-barnabé,marseille
13012022,4330470.03,542653.8,13012,67 avenue des caillols,marseille 12eme
13012023,4329984.86,543635.23,13012,56 rue saint jean du desert,marseille
13013002,4335220.02,543689.58,13013,37 avenue de château-gombert,marseille
13013003,4332239.67,541831.97,13013,12 avenue jean-paul sartre,marseille
13013004,4334255.54,542028.03,13013,137 chemin de chateau-gombert,marseille
13013007,4333394.09,545549.03,13013,avenue marcel delpra,marseille
13013008,4336493.21,542537.57,13013,1 avenue de château-gombert - angle notre dame de la consolation,marseille
13013010,4332377.01,545329.89,13013,avenue frédéric mistral,marseille
13013011,4332331.9,544759.99,13013,281 avenue des olives,marseille
13013012,4331629.78,538484.79,13013,68 boulevard de plombières,marseille
13013013,4334520.23,542387.66,13013,chemin de château gombert,marseille
13013014,4331685.09,540467.35,13013,avenue de saint-just,marseille
13013015,4332317.02,545435.59,13013,59 avenue frédéric mistral,marseille
13013016,4332377.01,545329.89,13013,avenue frederic mistral,marseille
13013017,4333851.28,542023.81,13013,75 che. de chateau gombert,marseille
13014001,4332889.4,540019.43,13014,avenue prosperue merimee,marseille
13014006,4331894.23,539036.24,13014,26 chemin de sainte-marthe,marseille
13014008,4331894.23,539036.24,13014,26 chemin de sainte-marthe,marseille
13014010,4333526.32,540022.03,13014,33 avenue alexandre ansaldi,marseille
13014011,4332895.26,537526.36,13014,221 boulevard danielle casanova,marseille
13014012,4331865.84,538009.82,13014,162 boulevard de plombières,marseille
13015004,4338497.88,535865.69,13015,437 avenue de saint-antoine,marseille
13015006,4334576.41,535503.66,13015,516 chemin de la madrague-ville,marseille
13015011,4337299.02,535357.23,13015,21 boulevard henri barnier,marseille
13015012,4963310.18,194638.69,13015,20-22 route nationale de st antoine,marseille
13015013,4334576.41,535503.66,13015,516 chemin de la madrague-ville,marseille
13015014,4332717.8,536523.65,13015,99 rue de lyon,marseille
13015015,4337299.02,535357.23,13015,21 boulevard henri barnier,marseille
13015016,4963310.18,194638.69,13015,20-22 route nationale de st antoine,marseille
13015018,4332717.8,536523.65,13015,99 rue de lyon,marseille
13015019,4337299.02,535357.23,13015,21 boulevard henri barnier,marseille 15
13016002,4335603.03,532783.62,13016,654 chemin du littoral,marseille
13016005,4334919.74,534348.15,13016,450 chemin du littoral,marseille
13016006,4334919.74,534348.15,13016,450 chemin du littoral,marseille
13016007,4335603.03,532783.62,13016,654 chemin du littoral,marseille
13016008,4334919.74,534348.15,13016,450 chemin du littoral,marseille
13090001,4350866.91,543947.2,13090,292 avenue fortuné ferrini,aix-en-provence
13090006,4352016.86,544707.82,13090,1 avenue robert schuman,aix-en-provence
13090014,4355654.77,541877.58,13090,1140 route d'avignon,aix-en-provence
13090016,4354248.22,543197.31,13090,67 avenue de lattre de tassigny,aix-en-provence
13090017,4350921.45,543524.02,13090,rn8 pont de l arc,aix en provence
13090018,4353883.36,540442.68,13090,1140 route avignon qu.celony rn7,aix en provence
13090019,4354248.22,543197.31,13090,67 avenue de lattre de tassigny,aix-en-provence
13097001,4353541.51,541412.17,13090, avenue de brédasque,aix-en-provence
13100001,4351871.96,546161.53,13100,122 cours gambetta,aix-en-provence
13100002,4354522.41,542968.16,13090,avenue maréchal de lattre de tassigny,aix-en-provence
13100004,4348213.83,538565.14,13290,rue claude-nicolas ledoux,aix-en-provence
13100005,4351386.42,547039.53,13100,avenue malacrida,aix-en-provence
13100006,4353408.9,545725.6,13100,route des alpes,aix-en-provence
13100008,4351505.83,546327.97,13100,avenue des infirmeries,aix-en-provence
13100009,4351576.81,546633.36,13100,467 avenue henri mauriat,aix-en-provence
13100010,4351933.64,543370.97,13100,1 bl marechal juin,aix-en-provence
13100012,4351999.05,543426.16,13090,boulevard du maréchal juin,aix-en-provence
13100013,4348397.628,538311.8017,13853,zi les milles r. cl. ledoux,aix en provence cedex
13100014,4351871.96,546161.53,13100,122 cours gambetta,aix en provence
13100015,4353821.29,543401.22,13100,avenue du mal de lattre tassigny,aix en provence
13100016,4352845.97,543246.39,13100,16 route de galice,aix en provence
13100017,4351443.85,546448.58,13100,avenue henri mauriat,aix en provence
13105001,4342972.3,547259.9,13105, chemin des fabres,mimet
13110001,4340098.1,498095.1,13110,route nationale 568,port-de-bouc
13110003,4340098.1,498095.1,13110,route nationale fos/ martigues,port-de-bouc
13110004,4340577.69,498078.7,13110,45 avenue maurice thorez,port-de-bouc
13110005,4340098.1,498095.1,13110,route nationale 568,port de bouc
13112002,4337845,560426,13112,lieu dit souque nègre route nationale 96,la destrousse
13112003,4338939.06,559575.1,13112,chemin des matelots,la destrousse
13112005,4338281.04,560289.27,13112,672 route des vignerons,la destrousse
13115001,4368609.082,571284.4214,13115,10 rue du martinet,saint-paul-lez-durance
13120001,4347066,546581.97,13120,petit chemin d'aix,gardanne
13120002,4347306.9,546857.7,13120,cd 6 - quartierue payannet,gardanne
13120003,4344977.86,545743.49,13120,chemin de la plaine,gardanne
13120004,4346284.96,548916.54,13120, chemin jean de bouc,gardanne
13120005,4343974.81,545409.58,13120,d 58 biver,gardanne
13120006,4345069.41,547685.08,13120,250 boulevard du pont de peton,gardanne
13122001,4353868.5,529296.2,13122,res.val lourdes ,ventabren
13122002,4354276.09,529610.23,13122, avenue charles de gaulle,ventabren
13124001,4338414.7,557743.3,13124,a52 aire de baume de marron,peypin
13124002,4338678.4,557921.1,13124,a52 aire de peypin,peypin
13127002,4344542.2,524689.7,13127,boulevard victorue gelu,vitrolles
13127004,4341923.6,526953.5,13127,avenue d'italie,vitrolles
13127005,4345859.8,524970.3,13127,aire de vitrolles est autoroute 7,vitrolles
13127006,4342575.3,526962.8,13127,rue bel air,vitrolles
13127007,4344542.2,524689.7,13127,avenue victorue gélu,vitrolles
13127009,4345859.8,524970.3,13127,quartierue du griffon,vitrolles
13127010,4345859.8,524970.3,13127,1 zac anjoly avenue d'italie,vitrolles
13130002,4349092.9,517194.6,13130,boulevard henri wallon,berre-l'étang
13130003,4347577.29,516730.9,13130,route nationale 113 113 quartierue crapoux,berre-l'étang
13130004,4347577.29,516730.9,13130,route nationale 113 quartierue crapoux,berre-l'étang
13130005,4349092.9,517194.6,13130, avenue henri wallon,berre-l'ã?tang
13130006,4353565.14,519244.09,13130,les grapoux route nationale 113,berre l'étang
13140001,4357614.17,499809.41,13140,boulevard jacques minet,miramas
13140002,4359507.44,499660.94,13140,route de salon,miramas
13140005,4360185.9,500683.12,13140,avenue du 8 mai 1945,miramas
13140008,4358889.6,500213.6,13140,route nationale 569 route d'istres,miramas
13140009,4358889.6,500213.6,13140,route nationale 569 route d istres,miramas
13140010,4358889.6,500213.6,13140,rn. 569 route d'istres,miramas
13150001,4382626.23,470193.82,13150,route d'avignon,tarascon
